City,Country,Date,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Wind Speed,AQI
New York,USA,2024-04-28,15.863941604260884,5.157597397270582,3.33404539636105,6.3736877941848675,8.674689771527147,2.516990717224872,25.159392177040996,28.749082862269148,7.354736613268527,49
Tokyo,Japan,2024-02-02,18.928552884153756,40.73557932166629,1.7934181953765953,7.232859964867053,12.457434070810066,1.5348681840944909,31.647393544571713,45.308168464039014,5.948737814928095,63
Beijing,China,2020-01-19,68.14318674714359,83.44178181021603,7.861679849847972,16.457633000661147,33.97242242905258,7.976441555277226,16.329721609166775,43.44819558702561,10.430719415231874,156
Sydney,Australia,2016-08-03,0.0,4.365598041576678,0.9039348410861953,0.0,0.0,0.6191542610051978,40.574954697116986,60.415874153508156,6.3599852938543275,0
Sao Paulo,Brazil,2023-03-04,36.47438209574093,37.940358208754645,2.900807993349747,6.4345129556359355,10.986685566965152,3.8226703159947957,36.246784584695604,66.46158546232058,8.738232489368562,74
Paris,France,2022-12-20,10.584045956516718,36.431097771471585,2.222162802987198,4.239040172818749,21.972430271379444,2.5987529083656864,12.482089499048158,51.47284807588913,15.742228545983775,46
Sydney,Australia,2015-03-10,6.008610108413167,28.992289345752035,0.9818559144610062,7.046595552435091,10.920192262858595,1.2026781043412489,32.81016361735113,61.357110210548065,14.263868375611096,33
New York,USA,2024-09-07,21.368216725045635,31.96450167682538,4.229960817581161,5.730449335786918,11.185406147032014,2.2448774206506474,24.23599065593461,101.25049838486291,4.662335428728635,64
Paris,France,2021-03-28,29.061102777077146,32.203586087542845,3.202371796249734,3.3752129437062406,12.713228388830593,2.562855734995451,29.857299956798627,83.74772103129501,22.947818210093068,55
Sydney,Australia,2020-11-23,20.428981582910833,30.14384301577336,1.9968337071893116,5.376967686923383,8.218394359443883,2.518460976269614,33.1759753560796,39.86914869440717,15.699392805645227,47
Paris,France,2015-03-05,37.00965736504461,35.181451009914056,4.092178012905568,11.993989093122218,18.70852775080447,3.7006977677050896,14.952250787717826,76.81240053009105,12.733667841006897,94
Tokyo,Japan,2017-12-11,10.965877940926562,15.28241850956178,0.6775898155014975,6.430751378938884,5.110718123154641,2.8171585208254966,35.213160519224516,79.9662179629592,7.841898436409759,32
Cairo,Egypt,2021-12-07,52.679021968045426,70.16298139269873,6.924359281721603,10.841920417680395,31.150717553846256,6.135382702701607,22.011596558728392,65.66575743092284,8.705475131479613,132
Paris,France,2021-04-30,26.42548171688738,51.91297297457244,2.2540203197532516,7.452759159092824,22.15571599623314,2.599668675394425,13.222550294751485,70.2781569931783,10.897908909697989,72
Paris,France,2020-10-25,28.445935650738317,45.3472146856177,4.359699841956223,7.319637313857025,12.03496938152583,3.9225737012027313,38.99881934895215,57.34732507234853,5.1273534766467925,65
Cairo,Egypt,2015-12-22,60.59809418023201,70.07330453985963,8.497421677150422,14.229343628092156,30.237866870783357,7.981980330569015,21.904996797790663,74.1890363427808,7.822568147150783,153
Sao Paulo,Brazil,2016-10-14,36.702266612080415,64.38810480887503,5.365367484013054,7.629122595910809,23.343928464700127,4.214036554885952,28.08057798281145,67.34574626802682,19.190918383975614,95
Sao Paulo,Brazil,2023-04-03,27.453416019409016,43.60580394112267,3.346820217165725,8.899883803884101,8.13475756625365,2.596317580853646,9.32197078420807,79.00615183947151,18.553066862909624,73
Paris,France,2018-08-10,19.55589138404995,31.30052163113181,3.7118783026081905,3.2452937316188524,11.153475930939141,3.52519762978243,25.01094169939845,63.79163233197487,15.005230462835705,51
Sydney,Australia,2015-05-20,3.3893765976545382,0.0,0.0,1.0224051990499614,5.494634180651831,0.0,29.52874547202939,92.24556515977291,16.57457226792024,0
Delhi,India,2019-03-07,103.31063745535947,150.15433638901592,10.848034188102833,24.407875023740104,46.42701361873524,14.620942717497815,18.241141875676632,62.464096135689715,12.757426880202338,249
Tokyo,Japan,2017-12-14,24.875255202153767,18.373506382655478,2.244607455237243,2.615058828603904,2.919909955117178,1.438230909094715,19.62963202951588,51.4139555096548,6.53789510063072,41
Delhi,India,2024-03-10,62.38447213685653,79.15279625968998,8.610055963689604,15.864879505869007,25.56979400214028,7.540790922950137,12.47843594409417,66.3834902083836,16.70225223011572,157
London,UK,2016-06-27,1.775130395737086,0.19867204433359587,0.8213400764504657,0.7263932564753783,0.0,0.0,12.03974143196511,81.52014277197196,10.10655824335971,3
Sydney,Australia,2016-10-17,34.4966959309269,45.11593233089537,2.8362856073871736,5.0937206474881105,11.063456227978044,4.617126651011484,25.08725023229934,28.376185959357333,14.475191570380577,87
Tokyo,Japan,2021-05-25,10.733965059927748,31.122206282554245,2.146839315865532,1.9629387041883355,1.4352310983388503,0.0,12.8084668075758,55.77739522344611,5.06410236424408,25
Delhi,India,2020-05-02,78.78425941479385,115.3514401819192,9.149997419176541,19.937309343933457,40.96776259827764,8.709600922557154,34.1093237974627,58.02823735431477,10.094248114724238,196
Paris,France,2024-12-09,31.56608065631751,55.131366339132455,4.087124165201825,6.375125250719124,16.64601410082441,2.6562737926793387,21.08559705776523,59.335400187110785,8.959415713637302,76
Berlin,Germany,2022-07-11,6.990754772511806,19.112750922590383,2.142844901141115,4.419712783994801,4.0892994362961685,3.315707840864701,11.338251517854992,79.38914401053474,12.135971809358423,41
London,UK,2018-06-13,24.87655446304756,12.063631682435199,2.9191541736100017,6.0011646360859565,5.3175191636934205,3.3924653000643286,17.499534854010474,65.77387258559715,11.301609193856104,40
Sao Paulo,Brazil,2016-08-03,34.05404136579891,52.93488720552213,2.0014680267618195,10.108680485756306,8.350032047857303,4.782546204341657,31.267051368275833,38.18067139569604,7.945928560227076,75
London,UK,2015-12-06,9.325394848556323,12.519657158142588,2.07966053226934,5.220617492239217,10.782735243159824,0.7378319734216979,17.90778126255472,26.331236155580996,5.970649667519056,26
Paris,France,2016-05-30,41.27791411774116,37.456511281200775,3.557535740847106,8.247188486082146,17.72064463527843,3.340396480078354,24.240610444640897,50.523213058581675,9.927738645608605,83
Beijing,China,2019-04-11,66.4321113490547,95.23614109473431,8.19039019607417,16.42327408158933,31.719955880471492,8.041203937332899,35.986471705047165,71.21838895882478,8.522598409854199,166
Tokyo,Japan,2017-06-20,22.33090255121995,47.73124637586641,3.3696421921980937,5.7853957119915425,13.79086770324111,1.4291238479315007,8.732325310901947,36.12149987201889,10.714715473818533,60
London,UK,2019-08-11,55.556500730963165,72.98051101440757,6.050844474944458,7.497884531694524,20.029304801063915,4.762216248091762,13.79152401748884,56.63712362830421,7.639547111514363,111
Cairo,Egypt,2019-12-06,27.73955128058767,25.272569742601934,3.2392468641111494,10.148165339499947,8.322461633654306,0.46971247725367027,17.13995778119889,82.01919269997143,19.791737271102967,60
Sao Paulo,Brazil,2015-03-01,19.683496116182607,21.146895432199468,2.0440516456958644,9.58868669403407,2.588118686419387,2.403739661494573,24.676931717654334,81.71572649878695,10.489915767354477,43
London,UK,2023-06-13,25.641757162891047,44.09126941245107,3.10680772450259,8.143143779712101,12.321558655825465,3.8271003939021866,19.707371863150218,82.52100501544336,9.743031382057568,69
Beijing,China,2017-11-28,44.70960750356996,48.5426769913738,4.1462336613511805,8.408677411913017,24.697752372683272,2.664325786021305,51.37748533659994,81.12113618132103,11.1161945706458,96
New York,USA,2017-07-02,20.62777037428829,34.01122428379338,3.045215585950057,5.911208932006898,9.958322725020997,2.2026615796926743,18.48726716346488,56.10183439294638,15.668850484335323,48
New York,USA,2020-01-11,12.098056826678599,46.7590077652976,3.5447361947187748,6.662582487108206,11.845926187644457,4.474112719986014,29.47526462122858,44.54244664352782,12.035261435622676,67
Cairo,Egypt,2021-11-18,29.101909176055347,47.73282775410035,5.362393472382759,10.906250090752174,20.052341680389173,5.225095786847997,25.161782871149583,47.17036809554095,12.159612723369703,90
Berlin,Germany,2022-12-14,31.371456649067873,53.28913371474643,4.158303847201064,7.602896415083166,18.08060095326571,3.42347874075094,11.181253487722822,56.738660721124724,6.275486775967755,69
Delhi,India,2022-06-15,70.87740664642241,99.47580079000038,8.64203847036096,14.11277066609243,36.65317482949176,8.951205475362226,11.829113689318094,73.1849133686481,14.68785068813279,179
Sao Paulo,Brazil,2016-09-21,8.58637610716893,10.908576502127016,0.6100968988911354,4.758949683863497,5.424695444908786,1.2854851586893892,-0.03862364406753471,72.70836060418452,3.8037080257326377,31
Sao Paulo,Brazil,2021-11-26,33.78688468979096,62.20658595838651,2.741179600880888,2.060975688358349,16.93539817901478,5.8505111815108535,32.38946352939438,64.19318830549251,7.541819071839763,81
Sydney,Australia,2016-05-21,16.732269001477658,37.16357769356219,3.205470159166627,7.52041981499776,21.838640155644313,3.092415967178767,14.910363742925012,59.48851375616011,1.1546204755544096,54
Sao Paulo,Brazil,2016-01-25,21.553587809434482,30.159116020654075,3.102354872033722,4.255160135235599,16.284122669297886,2.9502070649181973,19.906996788613856,53.44210566974164,10.775953419294895,59
London,UK,2021-11-07,29.2643489214455,43.81883510924743,3.8962739712233354,5.7082581530535705,13.52296856111401,3.7237791264553413,28.743891807127277,65.2512265800385,10.967949556837722,84
Beijing,China,2023-08-21,69.31314105800301,108.9046484992889,8.646778247067504,18.030724698799258,32.668965369553675,6.311182841723571,18.657208378136957,88.45496272199881,14.631077011207962,175
Sao Paulo,Brazil,2022-12-25,49.38065360903109,65.68657590961438,5.597315707405596,9.5646962091313,20.335708575891804,6.015771149771142,32.038844371688164,57.21107448638001,7.7490536757429425,108
Cairo,Egypt,2022-09-07,51.00603374464558,57.56145183866458,3.703819046862762,10.898926301016832,19.117150296343365,5.491859802352689,18.522196811825285,50.93503181953973,17.262337672353727,120
Sao Paulo,Brazil,2018-05-15,37.10237179805414,59.62207144043402,3.311166882219231,10.978223574840538,17.49694285385816,5.1204806172412125,9.281427669598445,28.924824679678714,14.089448290125144,89
New York,USA,2017-11-17,19.889742228212448,27.903369187253055,4.17543478441477,3.721176214265345,18.770691813023856,2.1493792653521315,26.38391925608383,53.42763048502031,13.015937155411716,61
Delhi,India,2024-08-25,72.38603546963853,110.20919175395721,8.147812544218528,19.781648690840253,34.54714573411366,8.921400084659982,10.056506253914877,8.75332682409379,9.044861186999155,183
Delhi,India,2021-07-16,112.72302143949013,163.00739620265605,13.337109170791734,27.244931785624097,56.588476460700846,12.419187184691157,31.14321694668872,74.30762630882488,13.590928628539672,272
Delhi,India,2023-10-26,85.29808328846995,134.5286123596682,11.241814133741379,20.59191857811795,40.3055929084124,10.751856295261987,35.49020151495188,35.21785848692198,2.6623736712378,213
Tokyo,Japan,2020-01-03,17.85443850928009,28.13341664370408,2.4439531979085003,3.95359549073039,14.75945375440833,0.5990960215234846,11.71502975219754,57.93490479701905,1.7840559442291628,44
London,UK,2023-09-02,29.90735082864009,32.608864882959615,2.9307009057186835,2.87967046965484,8.334554367842092,2.324803619676063,16.82284903243766,85.63287590007538,12.788455303625623,54
New York,USA,2024-07-02,7.632523892160025,14.58221748496785,1.9401490385212665,4.761081373136747,0.0,0.0,7.424221410853837,55.31960281786037,12.331791872231673,16
Paris,France,2017-02-05,33.22024488178739,47.20152476745156,4.35175799224874,6.7297141967399545,25.158154886779094,2.5923389728819415,21.847405788957246,100.47212438459279,10.03399922279999,84
Delhi,India,2017-03-10,75.81277288594788,114.5960831823759,11.072848474676531,14.976276177340988,44.93373480518531,8.276042847549856,17.33347670765585,51.41511159402676,12.9427663488536,194
London,UK,2023-03-10,7.110863330409715,27.443096232868523,0.0,1.5794123352207916,0.0,1.025887206193036,20.19147777415752,47.170261819113804,12.43936142435537,12
Beijing,China,2018-06-01,80.64548104136351,129.5975794214818,8.906727042128837,18.487127246363986,42.689625111521515,11.684116028535966,23.5561334878566,53.73883938953691,9.99645702711677,204
Delhi,India,2021-03-31,67.82257663177683,106.0233306232341,7.647909667166919,15.259915704480996,33.463512918608195,7.663280263959404,19.338673853741774,101.99443578333032,8.764871496270016,162
London,UK,2023-10-30,16.362290971824205,36.841919714999364,2.2687758267818974,3.6012539233571483,15.08521612909205,3.869603004513637,13.995764342612949,22.669200972787678,15.037568449184612,49
Sydney,Australia,2016-05-02,7.553127995813844,0.0,1.3425973382993093,0.0,4.723056476266098,0.46427306783643413,10.460605806033552,51.85927374146439,13.431592284783504,9
Beijing,China,2024-11-04,64.12206490236242,111.56440584515485,6.085758388288949,18.53442514993725,31.017423750092853,6.751215951676873,6.696863742610102,56.21759218445933,14.608250559622297,153
Sydney,Australia,2015-10-11,17.955774651236737,1.0882430994844103,1.2879110521539454,0.09521311117376197,6.6545275304998714,2.1868873900973003,15.792382063189468,7.915722867457319,10.994740733982473,26
Cairo,Egypt,2021-09-29,55.221473774808494,92.15782191822154,5.578946320350951,14.6604322109009,31.3700300499119,4.8714124159934835,23.196518259189773,49.91640337984657,9.59238663449177,133
Sydney,Australia,2015-04-01,13.563857179432238,17.24291920838388,2.0341524174880248,1.8255081222743947,3.656699484459258,2.6793732829565036,8.51205964841344,73.32625001818424,12.312956464269757,40
London,UK,2018-08-30,0.0,16.741094030473725,0.0,0.0,3.448243573007586,1.1833905092825954,17.484611139555042,48.049796106167165,17.111849308492538,8
Cairo,Egypt,2024-10-15,73.69429025390897,104.05318142565024,7.7917342783590735,15.539111186886869,36.49005642106303,9.018398220888683,34.01598592946429,73.00900185072278,2.4845984912009103,172
Beijing,China,2019-01-09,67.40969686342794,104.76028728047648,9.300200206251695,22.09133497956793,48.63967422402145,9.656723059136183,18.16803381279612,70.69011296961101,14.43827712936918,181
London,UK,2019-07-11,28.97605677956161,32.30070759191402,2.997743089091394,6.3318485041089225,11.686346442457822,3.3389405004696124,13.827468134530768,48.833964921079385,4.499228835141525,50
Beijing,China,2020-08-29,69.09468251756057,102.37772866151886,9.824492433347537,16.288807962341906,35.27496662237005,7.058299123860686,16.12900297525599,73.91075515131556,14.24551055371572,163
Paris,France,2022-06-10,18.042003740709667,12.421262533191904,1.9429707991933909,6.380766327039573,11.500820064426266,2.80066572138121,20.4977368718096,60.14126317256353,6.698394302632765,46
Sydney,Australia,2017-07-13,22.10486472194695,34.920188479927994,1.9739651573324197,0.6933141602575112,14.388610847014782,2.0211625439915957,11.372242359568794,73.86957823827987,8.039936800404352,50
London,UK,2019-09-21,39.48502974788349,61.43569323200478,3.1840442887994653,11.523887970772801,19.245002124935425,4.1807228607537965,21.43388467342251,24.475295342033604,12.043264057403354,91
Cairo,Egypt,2018-05-01,28.83664857078233,38.176408137821085,5.562688374989925,7.641473212614423,23.934910839665996,3.914198536947702,2.926420424070532,37.66951120102682,16.179058100034695,89
Cairo,Egypt,2016-10-17,43.258563517546996,70.60018225852788,6.251782736167545,13.734797631804922,28.793996919571704,5.390231354210914,6.739523139179617,51.730696777534476,11.30140253291443,115
Beijing,China,2018-01-16,43.61424542552479,76.03787881549884,6.001347648429549,12.165593990823174,21.166018661199725,5.819599285794234,10.757668557316956,77.80396822249574,15.176246673618763,121
London,UK,2019-07-30,0.0,0.0,0.0,0.2331240604192783,0.0,0.0,9.960426279185015,64.14534658797888,10.346721685181253,4
Cairo,Egypt,2024-02-26,40.08410436069699,53.33319915412734,4.628344889673947,13.146904180597074,24.96184420716139,3.600418763072403,28.297324178791747,76.22793108983184,4.2586835562369085,98
Sydney,Australia,2024-04-30,29.289659592062765,21.17455193755586,1.7824971789857367,7.435322933687005,11.885981243302593,3.2514762752395234,23.405892164004968,67.81391841856288,3.3676393584445847,54
New York,USA,2021-06-08,38.24794996213887,46.30609255931972,4.0065230501861375,5.037784994888556,18.25701902407134,4.622057441714144,19.37808983000689,82.48706719741006,8.329613845100297,81
London,UK,2024-10-17,25.301678306539422,45.36447849125762,3.6256457420971646,8.050615844081884,13.721892284666566,3.6685274043283327,28.26047171441506,51.26471525523565,1.9671144963066034,76
Cairo,Egypt,2018-01-10,75.70727039345243,90.27737304894382,9.289707805245193,16.194050458897312,35.453948861324236,8.894224129013493,17.65592199683678,44.32468668827207,6.547294738418703,172
Paris,France,2021-11-19,6.640888958847777,15.528217099506447,0.6342400108892483,4.06410413142524,11.34898462134371,0.7699467586299571,22.39404500535377,69.99370220605867,12.360011354596372,27
Sydney,Australia,2015-06-17,16.513412091798614,24.02248952680657,0.36233757767270225,4.938312128778547,9.949163349066968,0.8367138958214185,20.37937835447602,73.66657985622139,8.953430902103193,32
Paris,France,2023-07-04,46.61936247309681,44.34013967365017,2.9689553968462254,9.307637191209752,20.286250020504575,4.119133626155231,34.53260663321034,33.227884005535024,13.464593115158056,87
Paris,France,2023-12-26,22.996889531036484,41.525153531681184,1.0333434122166523,2.5008857281828396,10.638351547919207,1.4128693502104854,19.545887820677617,60.5077684108482,0.4016342190117186,36
Beijing,China,2015-06-04,56.15136112967913,84.46877177600227,8.893632003468815,12.386986211441489,33.05282074699191,7.171037069668191,17.202398315041656,75.80743792103422,11.700256472844453,149
Berlin,Germany,2018-01-08,29.640923302664305,33.88691616816677,2.4877632654922497,4.0296989468844036,9.09835788008418,6.049094425308725,32.44679580736786,32.978512675839575,3.3877102162821497,62
Delhi,India,2015-12-27,88.33632398688984,133.88883835317364,10.445044206446303,21.1490914799942,44.11151809663743,10.785893006293332,-2.19300372747535,55.404007388496126,5.742967828698432,214
Paris,France,2015-12-05,38.926295013017054,39.67481665474304,2.686470313827602,7.843603003954504,13.93075154883685,3.420094490451841,26.06850593215671,101.13087129659083,4.345557823370422,60
Delhi,India,2020-03-02,80.96809435009231,133.9551264634225,9.781313488513907,20.565266372789832,41.61964034304838,11.67581671934471,29.184544439424137,35.08565247107231,10.274670554999243,214
Delhi,India,2015-04-26,64.90747544662332,104.6298294957563,8.591517211544181,22.653432972691046,37.331839301442784,7.522382499245763,14.352259958290578,80.42766590858797,20.442213864349625,178
Cairo,Egypt,2018-05-16,19.400378074304776,61.90965175371782,3.989614177370904,5.463414536247267,16.538516344489743,0.9642522609831223,20.03375506597161,66.55642345686171,14.621350697689149,72
Berlin,Germany,2021-07-25,6.028435807016796,0.0,0.9553837556743172,0.0,1.1675966433591178,0.0,26.511362418236573,77.16902233313331,8.82689715021293,14
Paris,France,2024-06-05,15.157042926832283,30.603233519932132,2.7497953829582555,10.84158618205995,6.752131896903347,4.2641772387524375,29.96858773465808,65.61272808980273,18.793102420975668,56
New York,USA,2015-02-06,26.345795978339645,36.06879346982455,4.273568882418628,8.292938467621768,9.69729085001515,1.7307528054012329,17.97019362604343,43.99922871204707,9.682377126923225,61
London,UK,2018-11-27,36.51349172456605,57.77176618688425,4.908022734808395,11.39686176441057,10.412442664061581,4.243299705234704,22.112836922794727,84.00157912853723,7.540487762468974,97
Berlin,Germany,2016-08-01,3.098557229830681,0.0,0.0,0.0,0.0,0.0,-2.0556605709906925,77.94132393774265,16.374375206393612,0
Beijing,China,2024-07-15,61.911571647875924,99.38508466052481,8.443478684770543,18.09758877912382,36.47336195487233,7.715826201221505,20.819955564135604,69.14560809230483,17.279111610733832,169
New York,USA,2016-05-14,32.345283436877594,43.43826627929361,4.9604591452035045,7.919525591918996,10.75564835930572,4.953369970125191,26.979032725390276,51.13911957743035,7.602535163003783,71
Berlin,Germany,2018-07-12,23.515923976337927,33.77292265631206,2.9613086734428853,8.69991474915276,14.886172608939544,2.8406355912650247,29.41310580767483,39.34952192944921,11.989635249734045,53
Paris,France,2024-03-31,42.509770523038135,56.92366071380914,4.79791111140694,8.720733925315223,18.660952367489188,5.0794919014099715,5.944329808213579,60.31236667899206,14.511385868933235,109
Sao Paulo,Brazil,2024-05-13,28.396419618208846,36.30792088527595,3.6305805856240574,3.884330892295726,13.818100908266462,1.508066099604687,28.902475008365087,63.436786795870624,12.766256099923918,52
Cairo,Egypt,2018-05-07,29.12465078861698,56.372282182533844,3.2516519957757994,9.326412584198247,11.331448774159018,5.048174212666669,7.67476685231491,71.04599875359047,13.128154668230003,84
Sao Paulo,Brazil,2023-10-16,26.510132835423637,38.00442263333556,2.411158143807262,3.882890631847584,3.9494972333096845,3.2996500472996937,4.351972286379448,61.906883988826166,8.682758919588755,59
Cairo,Egypt,2022-01-10,54.48977250255068,80.70552213652908,7.731870704288296,14.670116058168235,29.264623828731114,7.469267589808526,4.644278767928942,75.13577359973964,13.062343970068012,140
Beijing,China,2023-03-24,46.379597631629,71.00692712372368,5.815503215598268,12.56771993313707,29.525467127324735,7.031766727672829,6.877808065685937,72.44139980612097,16.64466659767705,119
Cairo,Egypt,2023-02-12,57.85490212592984,98.72270445700764,7.573709546106982,13.59861719128346,30.380353896339017,6.6948878330968915,20.239030432849553,52.97171528572535,17.81706679416054,131
Beijing,China,2015-05-03,57.66183862339058,79.99864123740372,4.850693825198059,13.235298585982843,16.599893969393506,6.875508016831036,28.85231482988991,48.152880886958926,10.61773847977791,125
Sydney,Australia,2024-08-25,32.67126647869032,42.21092412943399,5.881663402462599,12.72517438106159,17.61478268739139,5.411463035408357,33.414759155308815,45.150315349232315,7.573470823160658,88
Cairo,Egypt,2020-11-21,70.82507139354256,99.22880860174354,6.920185646497947,19.574122223398884,29.076116408752146,7.464862218828549,23.423378344896214,91.08320841429548,14.269879882761119,156
Delhi,India,2019-03-31,87.11644265059054,127.63514668643465,11.158139514518508,16.140879844611398,41.21357016372081,10.841321934916783,8.48985916380493,67.7264663562312,8.977643895069392,212
Sydney,Australia,2019-09-04,40.66509862607428,44.541944308818366,3.949162288433305,8.052104868783216,14.593362095361512,4.295024984028127,12.417179311124098,37.38769330124947,13.113556119501343,82
Paris,France,2019-01-04,25.17842120170004,52.75355430762599,3.018422270834669,7.8063304760759635,17.881376050449827,3.6163874352962875,24.547409121411345,49.67140712224857,9.017667082859514,73
Beijing,China,2016-11-11,53.46710826729881,84.03225836884218,5.601381701136254,13.317692505715792,27.460498026521318,6.89382024750462,17.58502554129221,58.76471600279742,12.39720759043032,143
Sydney,Australia,2020-06-07,19.151173865758665,21.567991446108557,1.7579555877568973,4.625594157610147,9.792314728733965,2.030003933802543,7.038833357501055,50.877583450516234,10.907133100569856,56
London,UK,2023-07-19,28.012884734458396,42.07002177856565,2.9233016911526892,7.637121659250448,12.006285463236742,4.4231278132412,2.1413350806588873,52.80740655095075,11.50553669595871,77
Sydney,Australia,2020-11-05,27.46516831990248,24.498000245679076,0.7459454031579897,3.309071505821854,0.0,1.669400250703239,11.669439429992414,78.30780551120324,7.252298627022325,35
Sydney,Australia,2023-11-01,7.222210792977983,32.98851351853331,0.9787572338820884,6.265114086958404,8.456607048473067,1.782066727335386,23.6873314731752,67.87594596432503,0.3616371032719492,26
London,UK,2017-01-04,24.62578985592161,30.111028165258944,1.1448101531964252,4.995191098845062,17.016422065021967,3.79689171553472,19.379959906339682,79.02898554116173,8.167464898159741,51
Beijing,China,2022-03-10,34.57767005935223,74.42888768508197,4.626006918170696,9.313232041249965,18.40064721490048,6.804136589573007,36.25958915362063,104.37560466896268,9.204773947999744,98
Delhi,India,2016-10-19,75.61678725289605,139.56934426118275,9.232220448732065,21.23355112752526,37.21078988946863,9.811133173261304,11.627375689502998,47.84249478648364,7.304386484255107,208
London,UK,2020-11-25,21.366669558901535,14.7513720693748,2.3705414270138667,6.735918304611117,6.547214541946415,1.432081109252398,17.694753748197492,83.59450416721421,10.970538154766789,43
New York,USA,2020-12-29,16.0193832559402,9.377078501635765,2.381359510442948,4.2172146154035355,5.568766115444465,0.8614142015527692,11.133190777165428,70.69634672691821,16.14490251244531,34
New York,USA,2021-01-06,14.291933517757421,0.0,0.9153822693428004,2.937882134258196,2.3612663320726655,0.563493625210404,13.322204435311138,65.84385456652747,9.063354907968126,30
Sydney,Australia,2018-03-08,0.0,0.0,0.45768658605355206,0.0,0.0,0.0,33.88337778208448,52.299563765742725,11.914944923704642,0
Cairo,Egypt,2021-08-31,38.947167600964,82.08207216631736,6.415396505456288,13.41653727934918,40.50495082574531,4.115887060501412,37.24696649761108,54.25104961199289,11.436644522015047,124
Beijing,China,2024-02-28,57.078818333009785,83.10167071761241,7.72950873557301,11.765652606656642,32.60231667008706,6.983805595114746,8.699306609596423,50.99974284008373,16.285746084312862,148
Sydney,Australia,2020-06-23,6.992268091048102,0.4904372428452666,1.4079218499236195,2.6710154775804082,9.994435333185645,0.4744360545007845,26.686548047579066,61.961350790778894,16.47935890931507,13
Berlin,Germany,2018-06-06,12.925026564386407,11.853027038833183,1.0858118228915024,2.483504968896746,5.6089615857067106,1.033770956878042,22.147131831705263,91.56236115124369,14.927248428076092,23
New York,USA,2016-08-05,28.12230236988065,36.70759171771676,4.755300558237753,9.352093585059588,21.090682703003928,3.1960193740307705,17.70451344639653,27.21031674949132,8.037644469695636,76
Tokyo,Japan,2020-05-09,25.267523103859013,47.80479795200824,3.2594968940021887,7.548114056443121,9.209234440737331,3.5352094496339013,-9.911359709007233,56.2620768367603,1.8476337814242996,69
Cairo,Egypt,2019-01-23,66.28703676382256,98.2667098196608,9.32100622715938,13.702166958350327,38.189452791662234,8.732191564260386,17.63444712781054,82.71240294365889,4.468532437941829,156
Tokyo,Japan,2023-09-22,2.957051383801498,3.7102229193598477,0.0,3.94616613419065,1.9645823985206734,1.1025049683568795,14.296486335863195,23.587933989029658,11.35028679195711,15
Cairo,Egypt,2020-04-21,24.456829769572657,23.51684961167189,5.087275999230808,8.022725444349444,12.823015165085922,4.363706677654669,11.536840225342642,70.86958757340186,10.999052168593568,62
Cairo,Egypt,2024-09-01,57.16176750053384,83.52492102779803,6.638723662825024,9.39022512754341,21.559814818882145,6.227291066404276,20.933723742766514,37.39592550652152,22.058383377892106,127
Delhi,India,2018-06-17,101.01059160196242,147.72036861283746,12.037791030098848,22.596163079955527,49.30992207407545,12.50775254014275,7.582394245183757,66.68352834489795,9.223704755876255,245
Sao Paulo,Brazil,2015-07-19,4.498074946102491,9.063944665783556,2.9876876573401905,3.3131062490675163,0.0,1.586036289417637,4.526960110616345,81.65382107774147,7.644376740910607,22
Paris,France,2023-07-21,27.428983237710952,18.3283643141575,1.2028818148870088,4.0328013473079904,14.553515404077267,1.0806539245231577,-8.32155598110569,50.97682283182002,12.758703999554601,52
Tokyo,Japan,2015-07-14,28.084193189573007,41.48573392883998,4.953900734255748,3.8605166006091594,13.645916899267965,3.990423889925058,24.492187212850343,49.80386613618235,10.172205058529206,76
Sydney,Australia,2019-01-03,0.0,4.535087125544674,0.0,0.11796844317919475,1.787490003210792,0.0,21.70463770996571,40.74534869430775,8.966943601519766,0
Berlin,Germany,2016-02-08,25.984864804842175,31.934687304360644,3.3742164042907934,7.729219581273236,4.4002348856900895,4.309074064955898,16.637452613189282,68.5097986648046,15.986234618226138,63
Berlin,Germany,2024-10-31,0.0,0.0,0.0,3.7698731516736173,0.0,0.0,22.043890316029767,35.95700947847823,8.02159644121868,3
Delhi,India,2018-02-07,81.93569797808745,124.4661314110005,9.92066788755163,17.871059381638467,43.08637284535696,12.204933071647243,20.18401630783438,64.50528234495098,13.463613775584298,209
Tokyo,Japan,2022-07-01,8.912573290648028,2.6232879642280205,1.681856899089109,0.0,7.472247690231299,0.8251554940347832,25.530400858523585,64.68048908706297,8.757356909627752,1
Cairo,Egypt,2015-07-25,63.10179934924024,73.92930296412847,6.682813538292998,15.228308495614506,32.43999593266222,7.7434115111001045,32.18970789793663,20.977962719227506,10.7179396825258,156
Delhi,India,2019-06-13,61.79856147742084,86.05541285557997,7.669609972024118,12.772234078820468,34.117859726631,8.291724664058851,25.835443030118874,57.40965506273118,12.89928642647566,145
Beijing,China,2016-12-18,55.47777829510356,93.2948089432392,7.470610559979186,11.340795060385181,27.045669269092414,5.106858456241353,25.72390311175676,69.01206825725077,0.6509183023391802,128
Delhi,India,2016-07-04,64.58430551628116,95.99140252859173,7.040523064581195,17.277957458704368,34.005894435762045,8.055730868021481,12.44208499841637,80.97414252833127,18.277035565441476,165
